School Code,Teacher,Date,Julian,Tree ID,Species Code,Total Leaves,Fallen Leaves,Tree Color
APS,Blewitt,2006-09-27,270,1,WP,12,1,1
APS,Blewitt,2006-09-27,270,2,GB,12,2,1
APS,Blewitt,2006-09-27,270,3,GB,12,3,2
APS,Blewitt,2006-09-27,270,6,BO,12,0,1
APS,Blewitt,2006-09-27,270,7,GB,12,2,1
APS,Blewitt,2006-09-27,270,8,TA,12,8,2
APS,Blewitt,2006-09-28,271,4,RP,12,0,1
APS,Blewitt,2006-09-28,271,5,BC,12,5,2
APS,Blewitt,2006-09-28,271,9,RM,12,7,1
APS,Blewitt,2006-09-28,271,10,OT,12,6,2
APS,Blewitt,2006-09-28,271,11,OT,12,11,3
APS,Blewitt,2006-09-28,271,12,OT,12,2,2
APS,Blewitt,2006-10-05,278,1,WP,12,1,2
APS,Blewitt,2006-10-05,278,2,GB,12,5,1
APS,Blewitt,2006-10-05,278,3,GB,12,4,3
APS,Blewitt,2006-10-05,278,6,BO,12,0,1
APS,Blewitt,2006-10-05,278,7,GB,12,4,1
APS,Blewitt,2006-10-05,278,8,TA,12,9,2
APS,Blewitt,2006-10-06,279,4,RP,12,0,2
APS,Blewitt,2006-10-06,279,5,BC,12,6,2
APS,Blewitt,2006-10-06,279,9,RM,12,10,2
APS,Blewitt,2006-10-06,279,10,OT,12,6,2
APS,Blewitt,2006-10-06,279,11,OT,12,12,4
APS,Blewitt,2006-10-06,279,12,OT,12,2,2
APS,Blewitt,2006-10-19,292,1,WP,12,2,3
APS,Blewitt,2006-10-19,292,2,GB,12,9,3
APS,Blewitt,2006-10-19,292,3,GB,12,9,4
APS,Blewitt,2006-10-19,292,6,BO,12,0,3
APS,Blewitt,2006-10-19,292,7,GB,12,5,2
APS,Blewitt,2006-10-19,292,8,TA,12,10,2
APS,Blewitt,2006-10-20,293,4,RP,12,0,2
APS,Blewitt,2006-10-20,293,5,BC,12,6,3
APS,Blewitt,2006-10-20,293,9,RM,12,12,4
APS,Blewitt,2006-10-20,293,10,OT,12,9,2
APS,Blewitt,2006-10-20,293,11,OT,12,12,4
APS,Blewitt,2006-10-20,293,12,OT,12,7,4
APS,Blewitt,2006-10-25,298,1,WP,12,2,3
APS,Blewitt,2006-10-25,298,2,GB,12,12,4
APS,Blewitt,2006-10-25,298,3,GB,12,12,4
APS,Blewitt,2006-10-25,298,6,BO,12,0,3
APS,Blewitt,2006-10-25,298,7,GB,12,6,3
APS,Blewitt,2006-10-25,298,8,TA,12,10,2
APS,Blewitt,2006-10-26,299,4,RP,12,0,2
APS,Blewitt,2006-10-26,299,5,BC,12,11,4
APS,Blewitt,2006-10-26,299,9,RM,12,12,4
APS,Blewitt,2006-10-26,299,10,OT,12,12,3
APS,Blewitt,2006-10-26,299,11,OT,12,12,4
APS,Blewitt,2006-10-26,299,12,OT,12,7,4
APS,Blewitt,2006-11-02,306,1,WP,12,2,3
APS,Blewitt,2006-11-02,306,2,GB,12,12,4
APS,Blewitt,2006-11-02,306,3,GB,12,12,4
APS,Blewitt,2006-11-02,306,6,BO,12,12,4
APS,Blewitt,2006-11-02,306,7,GB,12,9,4
APS,Blewitt,2006-11-02,306,8,TA,12,11,4
APS,Blewitt,2006-11-03,307,4,RP,12,1,2
APS,Blewitt,2006-11-03,307,5,BC,12,12,4
APS,Blewitt,2006-11-03,307,9,RM,12,12,4
APS,Blewitt,2006-11-03,307,10,OT,12,12,4
APS,Blewitt,2006-11-03,307,11,OT,12,12,4
APS,Blewitt,2006-11-03,307,12,OT,12,12,4
APS,Blewitt,2007-09-06,249,5,BC,12,0,1
APS,Blewitt,2007-09-06,249,6,BO,12,0,1
APS,Blewitt,2007-09-06,249,9,RM,12,0,3
APS,Blewitt,2007-09-06,249,10,SV,12,0,1
APS,Blewitt,2007-09-07,250,1,WP,12,0,1
APS,Blewitt,2007-09-07,250,2,GB,12,0,1
APS,Blewitt,2007-09-07,250,3,GB,12,2,2
APS,Blewitt,2007-09-07,250,4,RP,12,0,2
APS,Blewitt,2007-09-07,250,7,GB,12,0,1
APS,Blewitt,2007-09-07,250,8,TA,12,0,1
APS,Blewitt,2007-09-07,250,11,MA,12,0,1
APS,Blewitt,2007-09-07,250,12,HL,12,0,1
APS,Blewitt,2007-09-12,255,5,BC,12,0,1
APS,Blewitt,2007-09-12,255,6,BO,12,0,1
APS,Blewitt,2007-09-12,255,9,RM,12,0,3
APS,Blewitt,2007-09-12,255,10,SV,12,2,1
APS,Blewitt,2007-09-13,256,1,WP,12,0,1
APS,Blewitt,2007-09-13,256,2,GB,12,2,1
APS,Blewitt,2007-09-13,256,3,GB,12,2,2
APS,Blewitt,2007-09-13,256,4,RP,12,1,2
APS,Blewitt,2007-09-13,256,7,GB,12,2,1
APS,Blewitt,2007-09-13,256,8,TA,12,0,1
APS,Blewitt,2007-09-13,256,11,MA,12,0,1
APS,Blewitt,2007-09-13,256,12,HL,12,0,1
APS,Blewitt,2007-09-20,263,5,BC,12,0,1
APS,Blewitt,2007-09-20,263,6,BO,12,0,1
APS,Blewitt,2007-09-20,263,9,RM,12,0,3
APS,Blewitt,2007-09-20,263,10,SV,12,2,1
APS,Blewitt,2007-09-21,264,1,WP,12,0,1
APS,Blewitt,2007-09-21,264,2,GB,12,2,1
APS,Blewitt,2007-09-21,264,3,GB,12,3,2
APS,Blewitt,2007-09-21,264,4,RP,12,2,2
APS,Blewitt,2007-09-21,264,7,GB,12,2,1
APS,Blewitt,2007-09-21,264,8,TA,12,0,1
APS,Blewitt,2007-09-21,264,11,MA,12,2,1
APS,Blewitt,2007-09-21,264,12,HL,12,0,1
APS,Blewitt,2007-09-26,269,5,BC,12,2,1
APS,Blewitt,2007-09-26,269,6,BO,12,0,1
APS,Blewitt,2007-09-26,269,9,RM,12,0,3
APS,Blewitt,2007-09-26,269,10,SV,12,3,1
APS,Blewitt,2007-09-27,270,1,WP,12,0,1
APS,Blewitt,2007-09-27,270,2,GB,12,4,1
APS,Blewitt,2007-09-27,270,3,GB,12,3,2
APS,Blewitt,2007-09-27,270,4,RP,12,4,3
APS,Blewitt,2007-09-27,270,7,GB,12,2,1
APS,Blewitt,2007-09-27,270,8,TA,12,0,1
APS,Blewitt,2007-09-27,270,11,MA,12,3,1
APS,Blewitt,2007-09-27,270,12,HL,12,0,1
APS,Blewitt,2007-10-04,277,5,BC,12,3,1
APS,Blewitt,2007-10-04,277,6,BO,12,3,1
APS,Blewitt,2007-10-04,277,9,RM,12,0,3
APS,Blewitt,2007-10-04,277,10,SV,12,6,2
APS,Blewitt,2007-10-05,278,1,WP,12,3,1
APS,Blewitt,2007-10-05,278,2,GB,12,4,1
APS,Blewitt,2007-10-05,278,3,GB,12,3,3
APS,Blewitt,2007-10-05,278,4,RP,12,4,3
APS,Blewitt,2007-10-05,278,7,GB,12,5,1
APS,Blewitt,2007-10-05,278,8,TA,12,0,1
APS,Blewitt,2007-10-05,278,11,MA,12,7,2
APS,Blewitt,2007-10-05,278,12,HL,12,3,1
APS,Blewitt,2007-10-11,284,5,BC,12,3,2
APS,Blewitt,2007-10-11,284,6,BO,12,4,1
APS,Blewitt,2007-10-11,284,9,RM,12,1,3
APS,Blewitt,2007-10-11,284,10,SV,12,6,2
APS,Blewitt,2007-10-12,285,1,WP,12,4,2
APS,Blewitt,2007-10-12,285,2,GB,12,4,1
APS,Blewitt,2007-10-12,285,3,GB,12,3,3
APS,Blewitt,2007-10-12,285,4,RP,12,6,3
APS,Blewitt,2007-10-12,285,7,GB,12,6,1
APS,Blewitt,2007-10-12,285,8,TA,12,0,1
APS,Blewitt,2007-10-12,285,11,MA,12,7,2
APS,Blewitt,2007-10-12,285,12,HL,12,3,1
APS,Blewitt,2007-10-19,292,5,BC,12,5,2
APS,Blewitt,2007-10-19,292,6,BO,12,4,2
APS,Blewitt,2007-10-19,292,9,RM,12,2,3
APS,Blewitt,2007-10-19,292,10,SV,12,6,2
APS,Blewitt,2007-10-26,299,1,WP,12,2,2
APS,Blewitt,2007-10-26,299,2,GB,12,8,2
APS,Blewitt,2007-10-26,299,3,GB,12,5,4
APS,Blewitt,2007-10-30,303,5,BC,12,11,4
APS,Blewitt,2007-10-30,303,6,BO,12,8,2
APS,Blewitt,2007-10-30,303,9,RM,12,12,4
APS,Blewitt,2007-10-30,303,10,SV,12,9,2
APS,Blewitt,2007-10-31,304,4,RP,12,8,3
APS,Blewitt,2007-10-31,304,7,GB,12,8,1
APS,Blewitt,2007-10-31,304,8,TA,12,0,1
APS,Blewitt,2007-10-31,304,11,MA,12,12,3
APS,Blewitt,2007-10-31,304,12,HL,12,12,4
APS,Blewitt,2007-11-02,306,1,WP,12,2,2
APS,Blewitt,2007-11-02,306,2,GB,12,10,4
APS,Blewitt,2007-11-02,306,3,GB,12,9,4
APS,Blewitt,2007-11-07,311,5,BC,12,12,4
APS,Blewitt,2007-11-07,311,6,BO,12,10,4
APS,Blewitt,2007-11-07,311,9,RM,12,12,4
APS,Blewitt,2007-11-07,311,10,SV,12,10,3
APS,Blewitt,2007-11-08,312,4,RP,12,8,3
APS,Blewitt,2007-11-08,312,7,GB,12,8,4
APS,Blewitt,2007-11-08,312,8,TA,12,1,2
APS,Blewitt,2007-11-08,312,11,MA,12,12,4
APS,Blewitt,2007-11-08,312,12,HL,12,12,4
APS,Blewitt,2008-09-08,252,1,WP,12,0,1
APS,Blewitt,2008-09-08,252,2,GB,12,0,1
APS,Blewitt,2008-09-08,252,3,GB,12,1,1
APS,Blewitt,2008-09-08,252,4,RP,12,0,1
APS,Blewitt,2008-09-08,252,9,RM,12,0,1
APS,Blewitt,2008-09-08,252,10,SV,12,0,1
APS,Blewitt,2008-09-08,252,13,RM,12,0,1
APS,Blewitt,2008-09-08,252,14,RM,12,0,1
APS,Blewitt,2008-09-09,253,5,BC,12,0,1
APS,Blewitt,2008-09-09,253,6,BO,12,0,1
APS,Blewitt,2008-09-09,253,7,GB,12,0,1
APS,Blewitt,2008-09-09,253,8,TA,12,1,1
APS,Blewitt,2008-09-18,262,1,WP,12,0,1
APS,Blewitt,2008-09-18,262,2,GB,12,0,1
APS,Blewitt,2008-09-18,262,3,GB,12,2,1
APS,Blewitt,2008-09-18,262,4,RP,12,1,1
APS,Blewitt,2008-09-18,262,5,BC,12,1,1
APS,Blewitt,2008-09-18,262,9,RM,12,0,1
APS,Blewitt,2008-09-18,262,10,SV,12,0,1
APS,Blewitt,2008-09-18,262,13,RM,12,0,1
APS,Blewitt,2008-09-18,262,14,SM,12,2,1
APS,Blewitt,2008-09-19,263,6,BO,12,0,1
APS,Blewitt,2008-09-19,263,7,GB,12,0,1
APS,Blewitt,2008-09-19,263,8,TA,12,1,1
APS,Blewitt,2008-09-30,274,1,WP,12,0,1
APS,Blewitt,2008-09-30,274,2,GB,12,8,2
APS,Blewitt,2008-09-30,274,3,GB,12,10,4
APS,Blewitt,2008-09-30,274,4,RP,12,2,1
APS,Blewitt,2008-09-30,274,9,RM,12,0,1
APS,Blewitt,2008-09-30,274,10,SV,12,2,1
APS,Blewitt,2008-09-30,274,13,RM,6,1,2
APS,Blewitt,2008-09-30,274,14,SM,6,2,1
APS,Blewitt,2008-10-08,282,1,WP,12,0,1
APS,Blewitt,2008-10-08,282,2,GB,12,10,2
APS,Blewitt,2008-10-08,282,3,GB,12,10,4
APS,Blewitt,2008-10-08,282,4,RP,12,2,2
APS,Blewitt,2008-10-08,282,9,RM,12,0,1
APS,Blewitt,2008-10-08,282,10,SV,12,2,1
APS,Blewitt,2008-10-08,282,13,RM,6,1,2
APS,Blewitt,2008-10-08,282,14,SM,6,2,1
APS,Blewitt,2008-10-09,283,5,BC,12,1,1
APS,Blewitt,2008-10-09,283,6,BO,12,0,1
APS,Blewitt,2008-10-09,283,7,GB,12,0,1
APS,Blewitt,2008-10-09,283,8,TA,12,1,1
APS,Blewitt,2008-10-16,290,1,WP,12,2,1
APS,Blewitt,2008-10-16,290,2,GB,12,12,3
APS,Blewitt,2008-10-16,290,3,GB,12,10,4
APS,Blewitt,2008-10-16,290,4,RP,12,2,2
APS,Blewitt,2008-10-16,290,9,RM,12,0,4
APS,Blewitt,2008-10-16,290,10,SV,12,2,1
APS,Blewitt,2008-10-16,290,13,RM,6,1,4
APS,Blewitt,2008-10-16,290,14,SM,0,0,3
APS,Blewitt,2008-10-17,291,5,BC,12,7,2
APS,Blewitt,2008-10-17,291,6,BO,12,1,1
APS,Blewitt,2008-10-17,291,7,GB,12,2,1
APS,Blewitt,2008-10-17,291,8,TA,12,1,1
APS,Blewitt,2008-10-23,297,5,BC,12,9,3
APS,Blewitt,2008-10-23,297,6,BO,12,1,1
APS,Blewitt,2008-10-23,297,7,GB,12,2,1
APS,Blewitt,2008-10-23,297,8,TA,12,1,1
APS,Blewitt,2008-10-24,298,9,RM,12,12,4
APS,Blewitt,2008-10-24,298,10,SV,12,2,2
APS,Blewitt,2008-10-24,298,13,RM,6,6,4
APS,Blewitt,2008-10-24,298,14,SM,0,0,4
APS,Blewitt,2008-10-30,304,1,WP,12,2,2
APS,Blewitt,2008-10-30,304,2,GB,12,12,4
APS,Blewitt,2008-10-30,304,3,GB,12,12,4
APS,Blewitt,2008-10-30,304,4,RP,12,2,2
APS,Blewitt,2008-10-30,304,9,RM,12,12,4
APS,Blewitt,2008-10-30,304,10,SV,12,8,2
APS,Blewitt,2008-10-30,304,13,RM,6,6,4
APS,Blewitt,2008-10-30,304,14,SM,0,0,4
APS,Blewitt,2008-10-31,305,5,BC,12,12,4
APS,Blewitt,2008-10-31,305,6,BO,12,6,3
APS,Blewitt,2008-10-31,305,7,GB,12,10,3
APS,Blewitt,2008-10-31,305,8,TA,12,12,3
APS,Blewitt,2008-11-12,317,1,WP,12,2,2
APS,Blewitt,2008-11-12,317,2,GB,12,12,4
APS,Blewitt,2008-11-12,317,3,GB,12,12,4
APS,Blewitt,2008-11-12,317,4,RP,12,2,2
APS,Blewitt,2008-11-12,317,9,RM,12,12,4
APS,Blewitt,2008-11-12,317,10,SV,12,12,4
APS,Blewitt,2008-11-12,317,13,RM,6,6,4
APS,Blewitt,2008-11-12,317,14,SM,0,0,4
APS,Blewitt,2008-11-13,318,5,BC,12,12,4
APS,Blewitt,2008-11-13,318,6,BO,12,12,4
APS,Blewitt,2008-11-13,318,7,GB,12,12,4
APS,Blewitt,2008-11-13,318,8,TA,12,12,4
APS,Blewitt,2009-09-24,267,6,BO,12,0,1
APS,Blewitt,2009-09-24,267,14,SM,12,0,1
APS,Blewitt,2009-09-24,267,16,BO,12,0,1
APS,Blewitt,2009-09-24,267,17,BO,12,0,1
APS,Blewitt,2009-09-24,267,18,NM,12,0,1
APS,Blewitt,2009-09-24,267,19,RM,12,0,1
APS,Blewitt,2009-09-25,268,5,BC,12,0,1
APS,Blewitt,2009-09-25,268,7,GB,12,0,1
APS,Blewitt,2009-09-25,268,8,TA,12,0,1
APS,Blewitt,2009-09-25,268,15,WO,12,0,1
APS,Blewitt,2009-09-30,273,6,BO,12,0,1
APS,Blewitt,2009-09-30,273,14,SM,12,0,1
APS,Blewitt,2009-09-30,273,16,BO,12,0,1
APS,Blewitt,2009-09-30,273,17,BO,12,0,1
APS,Blewitt,2009-09-30,273,18,NM,12,0,1
APS,Blewitt,2009-09-30,273,19,RM,12,0,1
APS,Blewitt,2009-10-01,274,5,BC,12,0,1
APS,Blewitt,2009-10-01,274,7,GB,12,1,1
APS,Blewitt,2009-10-01,274,8,TA,12,0,1
APS,Blewitt,2009-10-01,274,15,WO,12,0,1
APS,Blewitt,2009-10-06,279,6,BO,12,0,1
APS,Blewitt,2009-10-06,279,14,SM,12,0,1
APS,Blewitt,2009-10-06,279,16,BO,12,0,1
APS,Blewitt,2009-10-06,279,17,BO,12,1,1
APS,Blewitt,2009-10-06,279,18,NM,12,0,1
APS,Blewitt,2009-10-06,279,19,RM,12,2,1
APS,Blewitt,2009-10-16,289,6,BO,12,0,1
APS,Blewitt,2009-10-16,289,14,SM,12,0,1
APS,Blewitt,2009-10-16,289,16,BO,12,0,1
APS,Blewitt,2009-10-16,289,17,BO,12,3,2
APS,Blewitt,2009-10-16,289,18,NM,12,4,2
APS,Blewitt,2009-10-16,289,19,RM,12,2,3
APS,Blewitt,2009-10-18,291,5,BC,12,0,1
APS,Blewitt,2009-10-18,291,7,GB,12,4,2
APS,Blewitt,2009-10-18,291,8,TA,12,1,1
APS,Blewitt,2009-10-18,291,15,WO,12,0,2
APS,Blewitt,2009-10-26,299,6,BO,12,0,2
APS,Blewitt,2009-10-26,299,14,SM,12,6,4
APS,Blewitt,2009-10-26,299,16,BO,12,8,4
APS,Blewitt,2009-10-26,299,17,BO,12,9,4
APS,Blewitt,2009-10-26,299,18,NM,12,4,4
APS,Blewitt,2009-10-26,299,19,RM,12,10,4
APS,Blewitt,2009-10-27,300,5,BC,12,9,4
APS,Blewitt,2009-10-27,300,7,GB,12,6,4
APS,Blewitt,2009-10-27,300,8,TA,12,1,3
APS,Blewitt,2009-10-27,300,15,WO,12,12,4
APS,Blewitt,2009-11-09,313,6,BO,12,12,4
APS,Blewitt,2009-11-09,313,14,SM,12,12,4
APS,Blewitt,2009-11-09,313,16,BO,12,12,4
APS,Blewitt,2009-11-09,313,17,BO,12,12,4
APS,Blewitt,2009-11-09,313,18,NM,12,12,4
APS,Blewitt,2009-11-09,313,19,RM,12,12,4
APS,Blewitt,2009-11-10,314,5,BC,12,12,4
APS,Blewitt,2009-11-10,314,7,GB,12,11,4
APS,Blewitt,2009-11-10,314,8,TA,12,12,4
APS,Blewitt,2009-11-10,314,15,WO,12,12,4
APS,Blewitt,2010-09-09,252,7,GB,12,0,1
APS,Blewitt,2010-09-09,252,8,TA,12,0,1
APS,Blewitt,2010-09-09,252,16,BO,12,0,1
APS,Blewitt,2010-09-09,252,17,BO,12,0,1
APS,Blewitt,2010-09-09,252,20,BO,12,0,1
APS,Blewitt,2010-09-10,253,14,SM,12,1,1
APS,Blewitt,2010-09-10,253,18,NM,12,0,1
APS,Blewitt,2010-09-10,253,19,RM,12,0,1
APS,Blewitt,2010-09-10,253,21,SV,12,0,1
APS,Blewitt,2010-09-14,257,5,BC,12,0,1
APS,Blewitt,2010-09-14,257,15,WO,12,0,1
APS,Blewitt,2010-09-15,258,7,GB,12,0,1
APS,Blewitt,2010-09-15,258,8,TA,12,0,1
APS,Blewitt,2010-09-15,258,16,BO,12,0,1
APS,Blewitt,2010-09-15,258,17,BO,12,0,1
APS,Blewitt,2010-09-15,258,20,BO,12,0,1
APS,Blewitt,2010-09-16,259,14,SM,12,1,1
APS,Blewitt,2010-09-16,259,18,NM,12,0,1
APS,Blewitt,2010-09-16,259,19,RM,12,0,1
APS,Blewitt,2010-09-16,259,21,SV,12,0,1
APS,Blewitt,2010-09-22,265,5,BC,12,0,1
APS,Blewitt,2010-09-22,265,15,WO,12,0,1
APS,Blewitt,2010-09-23,266,7,GB,12,0,1
APS,Blewitt,2010-09-23,266,8,TA,12,0,1
APS,Blewitt,2010-09-23,266,16,BO,12,0,1
APS,Blewitt,2010-09-23,266,17,BO,12,1,1
APS,Blewitt,2010-09-23,266,20,BO,12,0,1
APS,Blewitt,2010-09-24,267,14,SM,12,1,1
APS,Blewitt,2010-09-24,267,18,NM,12,1,2
APS,Blewitt,2010-09-24,267,19,RM,12,2,1
APS,Blewitt,2010-09-24,267,21,SV,12,0,1
APS,Blewitt,2010-09-28,271,5,BC,12,0,1
APS,Blewitt,2010-09-28,271,15,WO,12,0,1
APS,Blewitt,2010-09-29,272,7,GB,12,0,1
APS,Blewitt,2010-09-29,272,8,TA,12,6,1
APS,Blewitt,2010-09-29,272,16,BO,12,1,1
APS,Blewitt,2010-09-29,272,17,BO,12,1,1
APS,Blewitt,2010-09-29,272,20,BO,12,1,2
APS,Blewitt,2010-09-30,273,14,SM,12,1,1
APS,Blewitt,2010-09-30,273,18,NM,12,1,2
APS,Blewitt,2010-09-30,273,19,RM,12,2,2
APS,Blewitt,2010-09-30,273,21,SV,12,5,1
APS,Blewitt,2010-10-07,280,7,GB,12,0,1
APS,Blewitt,2010-10-07,280,8,TA,12,6,1
APS,Blewitt,2010-10-07,280,16,BO,12,2,1
APS,Blewitt,2010-10-07,280,17,BO,12,3,1
APS,Blewitt,2010-10-07,280,20,BO,12,2,2
APS,Blewitt,2010-10-08,281,5,BC,12,0,1
APS,Blewitt,2010-10-08,281,14,SM,12,2,1
APS,Blewitt,2010-10-08,281,15,WO,12,1,1
APS,Blewitt,2010-10-08,281,18,NM,12,2,2
APS,Blewitt,2010-10-08,281,19,RM,12,2,2
APS,Blewitt,2010-10-08,281,21,SV,12,6,1
APS,Blewitt,2010-10-14,287,5,BC,12,0,1
APS,Blewitt,2010-10-14,287,15,WO,12,1,1
APS,Blewitt,2010-10-18,291,6,BO,12,1,2
APS,Blewitt,2010-10-18,291,15,WO,13,2,1
APS,Blewitt,2010-10-19,292,7,GB,12,0,2
APS,Blewitt,2010-10-19,292,8,TA,12,6,1
APS,Blewitt,2010-10-19,292,16,BO,12,2,2
APS,Blewitt,2010-10-19,292,17,BO,12,3,2
APS,Blewitt,2010-10-19,292,20,BO,12,4,4
APS,Blewitt,2010-10-20,293,14,SM,12,3,2
APS,Blewitt,2010-10-20,293,18,NM,12,5,3
APS,Blewitt,2010-10-20,293,19,RM,12,2,4
APS,Blewitt,2010-10-20,293,21,SV,12,8,1
APS,Blewitt,2010-10-26,299,6,BO,12,1,4
APS,Blewitt,2010-10-26,299,15,WO,14,2,4
APS,Blewitt,2010-10-27,300,7,GB,12,0,3
APS,Blewitt,2010-10-27,300,8,TA,12,6,2
APS,Blewitt,2010-10-27,300,16,BO,12,6,4
APS,Blewitt,2010-10-27,300,17,BO,12,4,3
APS,Blewitt,2010-10-27,300,20,BO,12,5,4
APS,Blewitt,2010-10-28,301,14,SM,12,8,4
APS,Blewitt,2010-10-28,301,18,NM,12,10,4
APS,Blewitt,2010-10-28,301,19,RM,12,10,4
APS,Blewitt,2010-10-28,301,21,SV,12,12,2
APS,Blewitt,2010-11-05,309,6,BO,12,12,4
APS,Blewitt,2010-11-05,309,15,WO,15,6,4
APS,Blewitt,2010-11-16,320,7,GB,12,2,4
APS,Blewitt,2010-11-16,320,8,TA,12,9,4
APS,Blewitt,2010-11-16,320,16,BO,12,12,4
APS,Blewitt,2010-11-16,320,17,BO,12,12,4
APS,Blewitt,2010-11-16,320,20,BO,12,12,4
APS,Blewitt,2010-11-17,321,14,SM,12,12,4
APS,Blewitt,2010-11-17,321,18,NM,12,12,4
APS,Blewitt,2010-11-17,321,19,RM,12,12,4
APS,Blewitt,2010-11-17,321,21,SV,12,12,4
APS,Blewitt,2011-09-16,259,5,BC,12,0,1
APS,Blewitt,2011-09-16,259,7,GB,12,0,1
APS,Blewitt,2011-09-16,259,8,TA,12,0,1
APS,Blewitt,2011-09-16,259,16,BO,12,0,1
APS,Blewitt,2011-09-16,259,17,BO,12,0,1
APS,Blewitt,2011-09-16,259,18,NM,12,0,1
APS,Blewitt,2011-09-16,259,20,BO,12,0,1
APS,Blewitt,2011-09-19,262,14,SM,12,0,1
APS,Blewitt,2011-09-19,262,19,RM,12,0,1
APS,Blewitt,2011-09-19,262,21,SV,12,0,1
APS,Blewitt,2011-09-22,265,5,BC,12,6,1
APS,Blewitt,2011-09-22,265,7,GB,12,0,1
APS,Blewitt,2011-09-22,265,8,TA,12,0,1
APS,Blewitt,2011-09-22,265,16,BO,12,0,1
APS,Blewitt,2011-09-22,265,17,BO,12,0,1
APS,Blewitt,2011-09-22,265,18,NM,12,0,1
APS,Blewitt,2011-09-22,265,20,BO,12,1,1
APS,Blewitt,2011-09-23,266,14,SM,12,0,1
APS,Blewitt,2011-09-23,266,19,RM,12,0,1
APS,Blewitt,2011-09-23,266,21,SV,12,1,1
APS,Blewitt,2011-09-28,271,5,BC,12,6,1
APS,Blewitt,2011-09-28,271,7,GB,12,0,1
APS,Blewitt,2011-09-28,271,8,TA,12,3,1
APS,Blewitt,2011-09-28,271,16,BO,12,0,1
APS,Blewitt,2011-09-28,271,17,BO,12,0,1
APS,Blewitt,2011-09-28,271,18,NM,12,0,1
APS,Blewitt,2011-09-28,271,20,BO,12,1,1
APS,Blewitt,2011-09-29,272,14,SM,12,0,1
APS,Blewitt,2011-09-29,272,19,RM,12,0,1
APS,Blewitt,2011-09-29,272,21,SV,12,1,1
APS,Blewitt,2011-10-06,279,5,BC,12,6,1
APS,Blewitt,2011-10-06,279,7,GB,12,1,1
APS,Blewitt,2011-10-06,279,8,TA,12,8,2
APS,Blewitt,2011-10-06,279,16,BO,12,0,1
APS,Blewitt,2011-10-06,279,17,BO,12,0,1
APS,Blewitt,2011-10-06,279,18,NM,12,0,1
APS,Blewitt,2011-10-06,279,20,BO,12,1,1
APS,Blewitt,2011-10-07,280,14,SM,12,0,1
APS,Blewitt,2011-10-07,280,19,RM,12,0,1
APS,Blewitt,2011-10-07,280,21,SV,12,1,1
APS,Blewitt,2011-10-14,287,5,BC,12,6,1
APS,Blewitt,2011-10-14,287,7,GB,12,2,2
APS,Blewitt,2011-10-14,287,8,TA,12,10,2
APS,Blewitt,2011-10-14,287,18,NM,12,0,1
APS,Blewitt,2011-10-17,290,14,SM,12,0,1
APS,Blewitt,2011-10-17,290,19,RM,12,0,1
APS,Blewitt,2011-10-17,290,21,SV,12,2,2
APS,Blewitt,2011-10-24,297,5,BC,12,6,3
APS,Blewitt,2011-10-24,297,7,GB,12,6,2
APS,Blewitt,2011-10-24,297,8,TA,12,12,3
APS,Blewitt,2011-10-24,297,16,BO,12,0,1
APS,Blewitt,2011-10-24,297,17,BO,12,1,1
APS,Blewitt,2011-10-24,297,18,NM,12,0,1
APS,Blewitt,2011-10-24,297,20,BO,12,2,1
APS,Blewitt,2011-10-25,298,14,SM,12,0,1
APS,Blewitt,2011-10-25,298,19,RM,12,0,4
APS,Blewitt,2011-10-25,298,21,SV,12,2,2
APS,Blewitt,2011-11-09,313,5,BC,12,12,4
APS,Blewitt,2011-11-09,313,7,GB,12,8,4
APS,Blewitt,2011-11-09,313,8,TA,12,12,4
APS,Blewitt,2011-11-09,313,16,BO,12,0,4
APS,Blewitt,2011-11-09,313,17,BO,12,1,2
APS,Blewitt,2011-11-09,313,18,NM,12,0,4
APS,Blewitt,2011-11-09,313,20,BO,12,5,4
APS,Blewitt,2011-11-10,314,14,SM,12,11,4
APS,Blewitt,2011-11-10,314,19,RM,12,12,4
APS,Blewitt,2011-11-10,314,21,SV,12,12,4
APS,Blewitt,2011-11-21,325,14,SM,12,12,4
APS,Blewitt,2011-11-22,326,7,GB,12,12,4
APS,Blewitt,2011-11-22,326,8,TA,12,12,4
APS,Blewitt,2011-11-22,326,16,BO,12,12,4
APS,Blewitt,2011-11-22,326,17,BO,12,6,4
APS,Blewitt,2011-11-22,326,18,NM,12,12,4
APS,Blewitt,2011-11-22,326,20,BO,12,12,4
APS,Blewitt,2012-09-10,254,14,SM,12,0,1
APS,Blewitt,2012-09-10,254,19,RM,12,0,1
APS,Blewitt,2012-09-10,254,21,SV,12,0,1
APS,Blewitt,2012-09-11,255,18,NM,12,0,1
APS,Blewitt,2012-09-11,255,22,NM,12,1,1
APS,Blewitt,2012-09-11,255,23,RM,12,0,1
APS,Blewitt,2012-09-18,262,14,SM,12,0,1
APS,Blewitt,2012-09-18,262,18,NM,12,0,1
APS,Blewitt,2012-09-18,262,19,RM,12,0,1
APS,Blewitt,2012-09-18,262,21,SV,12,2,1
APS,Blewitt,2012-09-19,263,22,NM,12,1,2
APS,Blewitt,2012-09-19,263,23,RM,12,0,1
APS,Blewitt,2012-09-26,270,14,SM,12,0,1
APS,Blewitt,2012-09-26,270,19,RM,12,0,1
APS,Blewitt,2012-09-26,270,21,SV,12,2,1
