School Code,Teacher,Date,Julian,Tree ID,Species Code,Total Buds,Open Buds,Leaf Length (cm)
AHS,Scott,2008-05-09,130,9,CH,6,NA,NA
AHS,Scott,2009-03-18,77,1,PO,6,0,NA
AHS,Scott,2009-03-18,77,2,RM,6,0,NA
AHS,Scott,2009-03-18,77,3,SA,6,0,NA
AHS,Scott,2009-03-18,77,4,CH,6,0,NA
AHS,Scott,2009-03-18,77,5,BE,6,0,NA
AHS,Scott,2009-03-18,77,6,EL,6,0,NA
AHS,Scott,2009-04-01,91,1,PO,6,0,NA
AHS,Scott,2009-04-01,91,2,RM,6,0,NA
AHS,Scott,2009-04-01,91,3,SA,6,0,NA
AHS,Scott,2009-04-01,91,4,CH,6,0,NA
AHS,Scott,2009-04-01,91,5,BE,6,0,NA
AHS,Scott,2009-04-01,91,6,EL,6,0,NA
AHS,Scott,2009-04-14,104,1,PO,6,0,NA
AHS,Scott,2009-04-14,104,2,RM,6,4,NA
AHS,Scott,2009-04-14,104,3,SA,6,2,NA
AHS,Scott,2009-04-14,104,4,CH,6,0,NA
AHS,Scott,2009-04-14,104,5,BE,6,0,NA
AHS,Scott,2009-04-14,104,6,EL,6,0,NA
AHS,Scott,2009-04-27,117,1,PO,6,0,NA
AHS,Scott,2009-04-27,117,2,RM,6,4,NA
AHS,Scott,2009-04-27,117,3,SA,6,6,NA
AHS,Scott,2009-04-27,117,4,CH,6,0,NA
AHS,Scott,2009-04-27,117,5,BE,0,0,NA
AHS,Scott,2009-04-27,117,6,EL,4,4,NA
AHS,Scott,2009-05-19,139,1,PO,6,6,NA
AHS,Scott,2009-05-19,139,2,RM,6,6,NA
AHS,Scott,2009-05-19,139,3,SA,6,6,NA
AHS,Scott,2009-05-19,139,4,CH,6,4,NA
AHS,Scott,2009-05-19,139,5,BE,0,0,NA
AHS,Scott,2009-05-19,139,6,EL,0,0,NA
AHS,Scott,2010-04-01,91,1,PO,6,0,0
AHS,Scott,2010-04-01,91,2,PO,6,0,0
AHS,Scott,2010-04-01,91,3,PO,6,0,0
AHS,Scott,2010-04-01,91,4,PO,6,0,0
AHS,Scott,2010-04-05,95,1,PO,6,0,0
AHS,Scott,2010-04-05,95,2,PO,6,5,1
AHS,Scott,2010-04-05,95,3,PO,6,0,0
AHS,Scott,2010-04-05,95,4,PO,6,0,0
AHS,Scott,2010-04-08,98,1,PO,6,0,0
AHS,Scott,2010-04-08,98,2,PO,6,5,1
AHS,Scott,2010-04-08,98,3,PO,6,0,0
AHS,Scott,2010-04-08,98,4,PO,6,2,0.5
AHS,Scott,2010-04-16,106,1,PO,6,0,0
AHS,Scott,2010-04-16,106,2,PO,6,6,3
AHS,Scott,2010-04-16,106,3,PO,6,0,0
AHS,Scott,2010-04-16,106,4,PO,6,5,1
AHS,Scott,2010-05-04,124,1,PO,6,6,3
AHS,Scott,2010-05-04,124,2,PO,6,6,10
AHS,Scott,2010-05-04,124,3,PO,6,0,0
AHS,Scott,2010-05-04,124,4,PO,6,6,8
AHS,Scott,2011-04-15,105,1,SA,6,0,0
AHS,Scott,2011-04-15,105,2,WO,6,0,0
AHS,Scott,2011-04-15,105,3,WO,6,0,0
AHS,Scott,2011-04-15,105,4,RM,6,0,0
AHS,Scott,2011-04-15,105,5,BE,6,0,0
AHS,Scott,2011-04-15,105,6,WO,6,0,0
AHS,Scott,2011-04-15,105,7,WO,6,0,0
AHS,Scott,2011-04-15,105,8,SA,6,0,0
AHS,Scott,2011-04-15,105,9,EL,6,0,0
AHS,Scott,2011-04-15,105,10,WO,6,0,0
AHS,Scott,2011-05-03,123,1,SA,6,0,0
AHS,Scott,2011-05-03,123,2,WO,6,0,0
AHS,Scott,2011-05-03,123,3,WO,6,0,0
AHS,Scott,2011-05-03,123,4,RM,6,6,0
AHS,Scott,2011-05-03,123,5,BE,6,6,0
AHS,Scott,2011-05-03,123,6,WO,6,3,0
AHS,Scott,2011-05-03,123,7,WO,6,6,0
AHS,Scott,2011-05-03,123,8,SA,6,0,0
AHS,Scott,2011-05-03,123,9,EL,6,3,0
AHS,Scott,2011-05-03,123,10,WO,6,0,0
AHS,Scott,2011-05-12,132,1,SA,6,6,3
AHS,Scott,2011-05-12,132,2,WO,6,0,0
AHS,Scott,2011-05-12,132,3,WO,6,0,0
AHS,Scott,2011-05-12,132,4,RM,6,6,8
AHS,Scott,2011-05-12,132,5,BE,6,6,3
AHS,Scott,2011-05-12,132,6,WO,6,6,1.5
AHS,Scott,2011-05-12,132,7,WO,6,6,6.9
AHS,Scott,2011-05-12,132,8,SA,6,0,0
AHS,Scott,2011-05-12,132,9,EL,6,5,7.5
AHS,Scott,2011-05-12,132,10,WO,6,6,2.5
APS,Blewitt,2007-04-11,101,1,WP,1,NA,NA
APS,Blewitt,2007-04-11,101,2,GB,12,0,NA
APS,Blewitt,2007-04-11,101,3,GB,12,0,NA
APS,Blewitt,2007-04-11,101,4,RP,1,NA,NA
APS,Blewitt,2007-04-11,101,5,BC,12,0,NA
APS,Blewitt,2007-04-11,101,6,BO,12,0,NA
APS,Blewitt,2007-04-11,101,7,GB,12,0,NA
APS,Blewitt,2007-04-11,101,8,TA,12,0,NA
APS,Blewitt,2007-04-11,101,9,RM,12,0,NA
APS,Blewitt,2007-04-11,101,10,OT,12,0,NA
APS,Blewitt,2007-04-11,101,11,OT,12,0,NA
APS,Blewitt,2007-04-11,101,12,OT,12,0,NA
APS,Blewitt,2007-04-25,115,1,WP,1,NA,NA
APS,Blewitt,2007-04-25,115,2,GB,12,0,NA
APS,Blewitt,2007-04-25,115,3,GB,12,0,NA
APS,Blewitt,2007-04-25,115,4,RP,1,NA,NA
APS,Blewitt,2007-04-25,115,5,BC,12,12,2.2
APS,Blewitt,2007-04-25,115,6,BO,12,0,NA
APS,Blewitt,2007-04-25,115,7,GB,12,0,NA
APS,Blewitt,2007-04-25,115,8,TA,12,0,NA
APS,Blewitt,2007-04-25,115,9,RM,12,2,NA
APS,Blewitt,2007-04-25,115,10,OT,12,12,4.7
APS,Blewitt,2007-04-25,115,11,OT,12,12,5
APS,Blewitt,2007-04-25,115,12,OT,12,0,NA
APS,Blewitt,2007-05-02,122,1,WP,1,NA,NA
APS,Blewitt,2007-05-02,122,2,GB,12,12,1.5
APS,Blewitt,2007-05-02,122,3,GB,12,12,1.4
APS,Blewitt,2007-05-02,122,4,RP,1,NA,NA
APS,Blewitt,2007-05-02,122,5,BC,12,12,2.2
APS,Blewitt,2007-05-02,122,6,BO,12,0,NA
APS,Blewitt,2007-05-02,122,7,GB,12,12,1.7
APS,Blewitt,2007-05-02,122,8,TA,12,0,NA
APS,Blewitt,2007-05-02,122,9,RM,12,8,NA
APS,Blewitt,2007-05-02,122,10,OT,12,12,4.7
APS,Blewitt,2007-05-02,122,11,OT,12,12,5
APS,Blewitt,2007-05-02,122,12,OT,12,0,NA
APS,Blewitt,2007-05-09,129,1,WP,1,NA,NA
APS,Blewitt,2007-05-09,129,2,GB,12,12,1.5
APS,Blewitt,2007-05-09,129,3,GB,12,12,1.4
APS,Blewitt,2007-05-09,129,4,RP,1,NA,NA
APS,Blewitt,2007-05-09,129,5,BC,12,12,2.2
APS,Blewitt,2007-05-09,129,6,BO,12,0,NA
APS,Blewitt,2007-05-09,129,7,GB,12,12,1.7
APS,Blewitt,2007-05-09,129,8,TA,12,0,NA
APS,Blewitt,2007-05-09,129,9,RM,12,12,5.2
APS,Blewitt,2007-05-09,129,10,OT,12,12,4.7
APS,Blewitt,2007-05-09,129,11,OT,12,12,5
APS,Blewitt,2007-05-09,129,12,OT,12,0,NA
APS,Blewitt,2007-05-16,136,1,WP,1,NA,NA
APS,Blewitt,2007-05-16,136,2,GB,12,12,1.5
APS,Blewitt,2007-05-16,136,3,GB,12,12,1.4
APS,Blewitt,2007-05-16,136,4,RP,1,NA,NA
APS,Blewitt,2007-05-16,136,5,BC,12,12,2.2
APS,Blewitt,2007-05-16,136,6,BO,12,12,5.7
APS,Blewitt,2007-05-16,136,7,GB,12,12,1.7
APS,Blewitt,2007-05-16,136,8,TA,12,12,2.8
APS,Blewitt,2007-05-16,136,9,RM,12,12,5.2
APS,Blewitt,2007-05-16,136,10,OT,12,12,4.7
APS,Blewitt,2007-05-16,136,11,OT,12,12,5
APS,Blewitt,2007-05-16,136,12,OT,12,12,8.7
APS,Blewitt,2011-04-04,94,7,GB,12,0,0
APS,Blewitt,2011-04-04,94,8,TA,12,0,0
APS,Blewitt,2011-04-04,94,16,BO,12,0,0
APS,Blewitt,2011-04-04,94,17,BO,12,0,0
APS,Blewitt,2011-04-04,94,20,BO,12,0,0
APS,Blewitt,2011-04-05,95,14,SM,12,0,0
APS,Blewitt,2011-04-05,95,21,SV,12,0,0
APS,Blewitt,2011-04-07,97,18,NM,12,0,0
APS,Blewitt,2011-04-07,97,19,RM,12,0,0
APS,Blewitt,2011-04-14,104,7,GB,12,0,0
APS,Blewitt,2011-04-14,104,8,TA,12,0,0
APS,Blewitt,2011-04-14,104,16,BO,12,0,0
APS,Blewitt,2011-04-14,104,17,BO,12,0,0
APS,Blewitt,2011-04-14,104,20,BO,12,0,0
APS,Blewitt,2011-04-15,105,14,SM,12,0,0
APS,Blewitt,2011-04-15,105,18,NM,12,0,0
APS,Blewitt,2011-04-15,105,19,RM,12,0,0
APS,Blewitt,2011-04-15,105,21,SV,12,0,0
APS,Blewitt,2011-04-27,117,14,SM,12,0,0
APS,Blewitt,2011-04-27,117,18,NM,12,0,0
APS,Blewitt,2011-04-27,117,19,RM,12,0,0
APS,Blewitt,2011-04-27,117,21,SV,12,0,0
APS,Blewitt,2011-04-28,118,7,GB,12,2,0
APS,Blewitt,2011-04-28,118,8,TA,12,12,5.1
APS,Blewitt,2011-04-28,118,16,BO,12,0,0
APS,Blewitt,2011-04-28,118,17,BO,12,0,0
APS,Blewitt,2011-04-28,118,20,BO,12,0,0
APS,Blewitt,2011-05-03,123,14,SM,12,12,6.9
APS,Blewitt,2011-05-03,123,18,NM,12,6,0
APS,Blewitt,2011-05-03,123,19,RM,12,6,0
APS,Blewitt,2011-05-03,123,21,SV,12,12,4.9
APS,Blewitt,2011-05-04,124,7,GB,12,12,3
APS,Blewitt,2011-05-04,124,16,BO,12,0,0
APS,Blewitt,2011-05-04,124,17,BO,12,2,0
APS,Blewitt,2011-05-04,124,20,BO,12,2,0
APS,Blewitt,2011-05-23,143,18,NM,12,12,7.5
APS,Blewitt,2011-05-23,143,19,RM,12,12,2.3
APS,Blewitt,2011-05-24,144,16,BO,12,12,7
APS,Blewitt,2011-05-24,144,17,BO,12,12,6.5
APS,Blewitt,2011-05-24,144,20,BO,12,12,6.2
APS,Blewitt,2012-03-26,86,14,SM,12,0,0
APS,Blewitt,2012-03-26,86,21,SV,12,0,0
APS,Blewitt,2012-03-26,86,22,RM,12,0,0
APS,Blewitt,2012-03-29,89,5,BC,12,0,0
APS,Blewitt,2012-03-29,89,7,GB,12,0,0
APS,Blewitt,2012-03-29,89,8,TA,12,0,0
APS,Blewitt,2012-03-29,89,16,BO,12,0,0
APS,Blewitt,2012-03-29,89,17,BO,12,0,0
APS,Blewitt,2012-03-29,89,18,NM,12,0,0
APS,Blewitt,2012-03-29,89,19,RM,12,0,0
APS,Blewitt,2012-03-29,89,20,BO,12,0,0
APS,Blewitt,2012-04-03,94,14,SM,12,0,0
APS,Blewitt,2012-04-03,94,21,SV,12,0,0
APS,Blewitt,2012-04-03,94,22,RM,12,0,0
APS,Blewitt,2012-04-04,95,5,BC,12,0,0
APS,Blewitt,2012-04-04,95,7,GB,12,0,0
APS,Blewitt,2012-04-04,95,8,TA,12,0,0
APS,Blewitt,2012-04-04,95,16,BO,12,0,0
APS,Blewitt,2012-04-04,95,17,BO,12,0,0
APS,Blewitt,2012-04-04,95,18,NM,12,0,0
APS,Blewitt,2012-04-04,95,19,RM,12,0,0
APS,Blewitt,2012-04-04,95,20,BO,12,0,0
APS,Blewitt,2012-04-10,101,14,SM,12,0,0
APS,Blewitt,2012-04-10,101,21,SV,12,0,0
APS,Blewitt,2012-04-10,101,22,RM,12,0,0
APS,Blewitt,2012-04-11,102,5,BC,12,0,0
APS,Blewitt,2012-04-11,102,7,GB,12,0,0
APS,Blewitt,2012-04-11,102,8,TA,12,0,0
APS,Blewitt,2012-04-11,102,16,BO,12,0,0
APS,Blewitt,2012-04-11,102,17,BO,12,0,0
APS,Blewitt,2012-04-11,102,18,NM,12,0,0
APS,Blewitt,2012-04-11,102,19,RM,12,0,0
APS,Blewitt,2012-04-11,102,20,BO,12,0,0
APS,Blewitt,2012-04-25,116,14,SM,12,12,9
APS,Blewitt,2012-04-25,116,21,SV,12,12,8
APS,Blewitt,2012-04-25,116,22,RM,12,12,6.2
APS,Blewitt,2012-04-26,117,5,BC,12,12,2.5
APS,Blewitt,2012-04-26,117,7,GB,12,12,3
APS,Blewitt,2012-04-26,117,8,TA,12,12,5
APS,Blewitt,2012-04-26,117,16,BO,12,12,6.5
APS,Blewitt,2012-04-26,117,17,BO,12,12,6.5
APS,Blewitt,2012-04-26,117,18,NM,12,12,13
APS,Blewitt,2012-04-26,117,19,RM,12,12,5.8
APS,Blewitt,2012-04-26,117,20,BO,12,5,0
APS,Blewitt,2012-05-03,124,20,BO,12,12,3
ARM,Miller,2005-04-12,102,1,YB,10,0,0
ARM,Miller,2005-04-12,102,2,CH,5,0,0
ARM,Miller,2005-04-12,102,3,RM,5,0,0
ARM,Miller,2005-04-12,102,4,RM,5,0,0
ARM,Miller,2005-04-12,102,5,CH,20,2,0.3
ARM,Miller,2005-04-12,102,6,WH,15,0,0
ARM,Miller,2005-04-12,102,7,RM,5,0,0
ARM,Miller,2005-04-12,102,9,OT,5,0,0
ARM,Miller,2005-04-12,102,10,BE,10,0,0
ARM,Miller,2005-04-13,103,1,YB,10,0,0.4
ARM,Miller,2005-04-13,103,2,CH,15,0,0
ARM,Miller,2005-04-13,103,3,RM,5,0,0.3
ARM,Miller,2005-04-13,103,4,RM,5,0,0
ARM,Miller,2005-04-13,103,6,WH,5,0,0
ARM,Miller,2005-04-13,103,7,RM,5,0,0
ARM,Miller,2005-04-13,103,8,BE,10,0,0
ARM,Miller,2005-04-13,103,9,OT,5,0,0
ARM,Miller,2005-04-13,103,10,BE,10,0,0
ARM,Miller,2005-04-13,103,11,HA,10,0,0
ARM,Miller,2005-04-26,116,1,YB,10,5,0.2
ARM,Miller,2005-04-26,116,2,CH,10,0,0
ARM,Miller,2005-04-26,116,4,RM,5,0,0
ARM,Miller,2005-04-26,116,5,CH,20,5,1
ARM,Miller,2005-04-26,116,6,WH,15,15,1
ARM,Miller,2005-04-26,116,7,RM,5,2,2.5
ARM,Miller,2005-04-26,116,9,OT,5,0,0
ARM,Miller,2005-04-26,116,10,BE,10,0,0.5
ARM,Miller,2005-04-27,117,1,YB,10,8,2.2
ARM,Miller,2005-04-27,117,2,CH,10,0,0
ARM,Miller,2005-04-27,117,3,RM,10,5,2.5
ARM,Miller,2005-04-27,117,4,RM,5,5,1.1
ARM,Miller,2005-04-27,117,6,WH,5,0,0
ARM,Miller,2005-04-27,117,7,RM,5,4,1
ARM,Miller,2005-04-27,117,8,BE,10,0,0
ARM,Miller,2005-04-27,117,9,OT,5,1,2
ARM,Miller,2005-04-27,117,10,BE,10,0,0
ARM,Miller,2005-04-27,117,11,HA,10,10,1.5
ARM,Miller,2005-05-03,123,1,YB,10,10,1.5
ARM,Miller,2005-05-03,123,2,CH,10,0,0.5
ARM,Miller,2005-05-03,123,4,RM,5,1,0
ARM,Miller,2005-05-03,123,5,CH,20,6,2
ARM,Miller,2005-05-03,123,6,WH,15,15,3
ARM,Miller,2005-05-03,123,7,RM,5,2,4
ARM,Miller,2005-05-03,123,9,OT,5,5,0.3
ARM,Miller,2005-05-03,123,10,BE,10,5,9
ARM,Miller,2005-05-04,124,1,YB,10,8,0.5
ARM,Miller,2005-05-04,124,2,CH,10,0,0
ARM,Miller,2005-05-04,124,3,RM,10,8,5
ARM,Miller,2005-05-04,124,4,RM,5,5,1.3
ARM,Miller,2005-05-04,124,6,WH,5,5,0.1
ARM,Miller,2005-05-04,124,7,RM,5,5,1.5
ARM,Miller,2005-05-04,124,8,BE,10,0,0
ARM,Miller,2005-05-04,124,9,OT,5,5,4
ARM,Miller,2005-05-04,124,10,BE,10,2,0
ARM,Miller,2005-05-04,124,11,HA,10,10,0.5
ARM,Miller,2005-05-10,130,1,YB,10,10,1.2
ARM,Miller,2005-05-10,130,2,CH,10,7,11
ARM,Miller,2005-05-10,130,4,RM,5,2,0.5
ARM,Miller,2005-05-10,130,5,CH,20,17,6
ARM,Miller,2005-05-10,130,6,WH,15,15,5
ARM,Miller,2005-05-10,130,7,RM,5,5,4.5
ARM,Miller,2005-05-10,130,9,OT,5,5,0.9
ARM,Miller,2005-05-10,130,10,BE,10,5,6
ARM,Miller,2005-05-11,131,1,YB,10,8,4.5
ARM,Miller,2005-05-11,131,2,CH,10,5,1.7
ARM,Miller,2005-05-11,131,3,RM,10,9,5.1
ARM,Miller,2005-05-11,131,4,RM,5,5,1.5
ARM,Miller,2005-05-11,131,6,WH,5,5,0.1
ARM,Miller,2005-05-11,131,7,RM,5,5,1.7
ARM,Miller,2005-05-11,131,8,BE,10,10,0.4
ARM,Miller,2005-05-11,131,9,OT,5,5,4.2
ARM,Miller,2005-05-11,131,10,BE,10,10,6.5
ARM,Miller,2005-05-11,131,11,HA,10,10,0.7
ARM,Miller,2005-05-17,137,1,YB,5,5,4.5
ARM,Miller,2005-05-17,137,2,CH,10,7,4.5
ARM,Miller,2005-05-17,137,4,RM,5,5,4.5
ARM,Miller,2005-05-17,137,5,CH,15,15,7.4
ARM,Miller,2005-05-17,137,6,WH,15,15,7
ARM,Miller,2005-05-17,137,7,RM,5,5,8.2
ARM,Miller,2005-05-17,137,9,OT,5,5,10
ARM,Miller,2005-05-17,137,10,BE,10,10,12
ARM,Miller,2005-05-18,138,1,YB,15,15,6.5
ARM,Miller,2005-05-18,138,2,CH,10,5,3
ARM,Miller,2005-05-18,138,3,RM,5,5,5.5
ARM,Miller,2005-05-18,138,4,RM,5,5,1.3
ARM,Miller,2005-05-18,138,5,CH,5,5,NA
ARM,Miller,2005-05-18,138,8,BE,10,10,1
ARM,Miller,2005-05-18,138,9,OT,5,5,4.6
ARM,Miller,2005-05-18,138,10,BE,10,10,6.5
ARM,Miller,2005-05-18,138,11,HA,10,10,0.7
ARM,Miller,2005-05-19,139,3,RM,5,5,7.5
ARM,Miller,2005-05-19,139,6,WH,5,5,0.4
ARM,Miller,2005-05-19,139,7,RM,5,5,1
ARM,Miller,2005-05-24,144,1,YB,10,10,7
ARM,Miller,2005-05-24,144,2,CH,10,7,6
ARM,Miller,2005-05-24,144,4,RM,5,5,10.5
ARM,Miller,2005-05-24,144,5,CH,20,20,20
ARM,Miller,2005-05-24,144,6,WH,15,15,7
ARM,Miller,2005-05-24,144,7,RM,5,5,9.5
ARM,Miller,2005-05-24,144,9,OT,5,5,10
ARM,Miller,2005-05-24,144,10,BE,10,10,14
ARM,Miller,2005-05-25,145,1,YB,10,10,7
ARM,Miller,2005-05-25,145,2,CH,10,5,8
ARM,Miller,2005-05-25,145,3,RM,10,10,7.5
ARM,Miller,2005-05-25,145,4,RM,5,5,4.5
ARM,Miller,2005-05-25,145,6,WH,5,5,0.6
ARM,Miller,2005-05-25,145,7,RM,5,5,1.5
ARM,Miller,2005-05-25,145,8,BE,10,10,1.5
ARM,Miller,2005-05-25,145,9,OT,5,5,4.7
ARM,Miller,2005-05-25,145,10,BE,10,10,7
ARM,Miller,2005-05-25,145,11,HA,10,10,0.8
ARM,Miller,2005-06-07,158,1,YB,10,10,8.9
ARM,Miller,2005-06-07,158,2,CH,10,7,20
ARM,Miller,2005-06-07,158,4,RM,5,5,2.5
ARM,Miller,2005-06-07,158,5,CH,20,20,34
ARM,Miller,2005-06-07,158,6,WH,15,15,9
ARM,Miller,2005-06-07,158,7,RM,5,5,10
ARM,Miller,2005-06-07,158,9,OT,5,5,12
ARM,Miller,2005-06-07,158,10,BE,10,10,14.5
ARM,Miller,2005-06-08,159,1,YB,10,10,7
ARM,Miller,2005-06-08,159,2,CH,10,5,24
ARM,Miller,2005-06-08,159,3,RM,10,10,10.5
ARM,Miller,2005-06-08,159,4,RM,5,5,11.5
ARM,Miller,2005-06-08,159,6,WH,5,5,0.9
ARM,Miller,2005-06-08,159,7,RM,5,5,1.1
ARM,Miller,2005-06-08,159,8,BE,10,10,3
ARM,Miller,2005-06-08,159,9,OT,5,5,5.1
ARM,Miller,2005-06-08,159,10,BE,10,10,7.2
ARM,Miller,2005-06-08,159,11,HA,10,10,1
ARM,Miller,2006-03-22,81,1,YB,24,0,0
ARM,Miller,2006-03-22,81,2,AC,24,0,0
ARM,Miller,2006-03-22,81,3,RM,12,0,0
ARM,Miller,2006-03-22,81,4,RM,12,0,0
ARM,Miller,2006-03-22,81,5,AC,24,0,0
ARM,Miller,2006-03-22,81,7,RM,12,0,0
ARM,Miller,2006-03-22,81,8,AB,24,0,0
ARM,Miller,2006-03-22,81,9,RM,12,0,0
ARM,Miller,2006-03-22,81,10,AB,23,0,0
ARM,Miller,2006-03-22,81,11,HT,12,0,0
ARM,Miller,2006-03-22,81,12,WH,24,0,0
ARM,Miller,2006-03-30,89,1,YB,24,0,0
ARM,Miller,2006-03-30,89,2,AC,18,0,0
ARM,Miller,2006-03-30,89,3,RM,12,0,0
ARM,Miller,2006-03-30,89,4,RM,12,0,0
ARM,Miller,2006-03-30,89,5,AC,24,0,0
ARM,Miller,2006-03-30,89,6,WH,24,0,0
ARM,Miller,2006-03-30,89,7,RM,12,0,0
ARM,Miller,2006-03-30,89,8,AB,24,0,0
ARM,Miller,2006-03-30,89,9,RM,12,0,0
ARM,Miller,2006-03-30,89,10,AB,23,0,0
ARM,Miller,2006-03-30,89,11,HT,12,0,0
ARM,Miller,2006-04-06,96,1,YB,24,0,0
ARM,Miller,2006-04-06,96,2,AC,24,0,0
ARM,Miller,2006-04-06,96,3,RM,12,0,0
ARM,Miller,2006-04-06,96,4,RM,6,0,0
ARM,Miller,2006-04-06,96,5,AC,12,0,0
ARM,Miller,2006-04-06,96,6,WH,17,0,0
ARM,Miller,2006-04-06,96,7,RM,11,0,0
ARM,Miller,2006-04-06,96,8,AB,24,0,0
ARM,Miller,2006-04-06,96,9,RM,12,0,0
ARM,Miller,2006-04-06,96,10,AB,23,0,0
ARM,Miller,2006-04-06,96,11,HT,12,0,0
ARM,Miller,2006-04-13,103,1,YB,12,0,0
ARM,Miller,2006-04-13,103,2,AC,18,0,0
ARM,Miller,2006-04-13,103,3,RM,12,0,0
ARM,Miller,2006-04-13,103,4,RM,12,0,0
ARM,Miller,2006-04-13,103,5,AC,24,0,0
ARM,Miller,2006-04-13,103,6,WH,23,2,1
ARM,Miller,2006-04-13,103,7,RM,11,0,0
ARM,Miller,2006-04-13,103,8,AB,24,0,0
ARM,Miller,2006-04-13,103,9,RM,6,0,0
ARM,Miller,2006-04-13,103,10,AB,23,0,0
ARM,Miller,2006-04-13,103,11,HT,12,6,6
ARM,Miller,2006-04-26,116,1,YB,18,9,2
ARM,Miller,2006-04-26,116,2,AC,24,0,0
ARM,Miller,2006-04-26,116,3,RM,12,3,1
ARM,Miller,2006-04-26,116,4,RM,12,1,1.2
ARM,Miller,2006-04-26,116,5,AC,24,5,2
ARM,Miller,2006-04-26,116,6,WH,23,11,1.5
ARM,Miller,2006-04-26,116,7,RM,11,11,5.5
ARM,Miller,2006-04-26,116,8,AB,24,0,0
ARM,Miller,2006-04-26,116,9,RM,12,12,3.2
ARM,Miller,2006-04-26,116,10,AB,23,0,0
ARM,Miller,2006-04-26,116,11,HT,11,6,6.5
ARM,Miller,2006-05-03,123,1,YB,24,24,4
ARM,Miller,2006-05-03,123,2,AC,24,0,0
ARM,Miller,2006-05-03,123,3,RM,6,2,6
ARM,Miller,2006-05-03,123,4,RM,6,0,0
ARM,Miller,2006-05-03,123,5,AC,24,11,4
ARM,Miller,2006-05-03,123,6,WH,23,18,6
ARM,Miller,2006-05-03,123,7,RM,11,11,7
ARM,Miller,2006-05-03,123,8,AB,24,0,0
ARM,Miller,2006-05-03,123,9,RM,6,5,10
ARM,Miller,2006-05-03,123,10,AB,23,0,0
ARM,Miller,2006-05-03,123,11,HT,11,11,8
ARM,Miller,2006-05-12,132,1,YB,24,24,7
ARM,Miller,2006-05-12,132,2,AC,12,7,3
ARM,Miller,2006-05-12,132,4,RM,6,6,1.5
ARM,Miller,2006-05-12,132,5,AC,18,17,7
ARM,Miller,2006-05-12,132,6,WH,23,23,8
ARM,Miller,2006-05-12,132,7,RM,11,11,7
ARM,Miller,2006-05-12,132,8,AB,24,18,7
ARM,Miller,2006-05-12,132,9,RM,12,12,10.5
ARM,Miller,2006-05-12,132,10,AB,23,17,12
ARM,Miller,2006-05-12,132,11,HT,11,5,1.6
ARM,Miller,2006-05-17,137,1,YB,6,6,9.5
ARM,Miller,2006-05-17,137,2,AC,6,2,3
ARM,Miller,2006-05-17,137,3,RM,6,6,4.5
ARM,Miller,2006-05-17,137,4,RM,12,12,5
ARM,Miller,2006-05-17,137,7,RM,11,11,7
ARM,Miller,2006-05-17,137,8,AB,18,18,13.5
ARM,Miller,2006-05-17,137,9,RM,12,12,11
ARM,Miller,2006-05-17,137,10,AB,23,0,14
ARM,Miller,2006-05-17,137,11,HT,10,4,5
ARM,Miller,2007-03-29,88,1,YB,20,0,0
ARM,Miller,2007-03-29,88,2,CH,17,0,0
ARM,Miller,2007-03-29,88,3,RM,12,0,0
ARM,Miller,2007-03-29,88,4,RM,12,0,0
ARM,Miller,2007-03-29,88,5,CH,23,0,0
ARM,Miller,2007-03-29,88,6,WH,24,0,0
ARM,Miller,2007-03-29,88,7,RM,11,0,0
ARM,Miller,2007-03-29,88,8,BE,21,0,0
ARM,Miller,2007-03-29,88,9,RM,12,0,0
ARM,Miller,2007-03-29,88,10,BE,24,0,0
ARM,Miller,2007-03-29,88,11,HA,12,0,0
ARM,Miller,2007-04-13,103,1,YB,21,0,0
ARM,Miller,2007-04-13,103,2,CH,24,0,0
ARM,Miller,2007-04-13,103,3,RM,12,0,0
ARM,Miller,2007-04-13,103,4,RM,12,0,0
ARM,Miller,2007-04-13,103,5,CH,18,0,0
ARM,Miller,2007-04-13,103,6,WH,15,0,0
ARM,Miller,2007-04-13,103,7,RM,11,0,0
ARM,Miller,2007-04-13,103,8,BE,12,0,0
ARM,Miller,2007-04-13,103,9,RM,12,0,0
ARM,Miller,2007-04-13,103,10,BE,12,0,0
ARM,Miller,2007-04-13,103,11,HA,12,0,0
ARM,Miller,2007-04-24,114,1,YB,22,5,1.5
ARM,Miller,2007-04-24,114,2,CH,21,0,0
ARM,Miller,2007-04-24,114,3,RM,12,0,0
ARM,Miller,2007-04-24,114,4,RM,NA,NA,NA
ARM,Miller,2007-04-24,114,5,CH,24,0,0
ARM,Miller,2007-04-24,114,6,WH,15,0,0
ARM,Miller,2007-04-24,114,7,RM,17,0,0
ARM,Miller,2007-04-24,114,8,BE,19,0,0
ARM,Miller,2007-04-24,114,9,RM,12,3,1.5
ARM,Miller,2007-04-24,114,10,BE,24,0,0
ARM,Miller,2007-04-24,114,11,HA,11,7,2
ARM,Miller,2007-05-02,122,1,YB,22,15,2.5
ARM,Miller,2007-05-02,122,2,CH,21,2,1
ARM,Miller,2007-05-02,122,3,RM,12,4,1
ARM,Miller,2007-05-02,122,4,RM,12,4,1
ARM,Miller,2007-05-02,122,5,CH,24,2,1
ARM,Miller,2007-05-02,122,6,WH,15,11,2.1
ARM,Miller,2007-05-02,122,7,RM,17,5,2
ARM,Miller,2007-05-02,122,8,BE,18,0,0
